item_nbr,line,qty,owner,reception_nbr,doctype,created_date,closed,status,expected_date,provider_id,reception_type,file_path
712357,114,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712356,113,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712355,112,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712354,111,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712353,110,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712352,109,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712327,108,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712326,107,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712325,106,120,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712323,105,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712322,104,60,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712321,103,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712320,102,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712318,101,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712317,100,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712316,99,60,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712315,98,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712314,97,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712312,96,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712267,95,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712129,94,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712128,93,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712127,92,120,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712126,91,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712030,90,75,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712029,89,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712028,88,45,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712026,87,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712025,86,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712024,85,90,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712023,84,45,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712022,83,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712021,82,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712020,81,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712017,80,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712016,79,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712014,78,60,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712013,77,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712012,76,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712011,75,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712010,74,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712009,73,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712008,72,15,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712007,71,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712006,70,45,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712005,69,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712003,68,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712002,67,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712001,66,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712000,65,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711999,64,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711998,63,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711997,62,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711996,61,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711995,60,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711994,59,60,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711993,58,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711992,57,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711991,56,40,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711990,55,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711989,54,60,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711988,53,60,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711987,52,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711986,51,80,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711985,50,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711984,49,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711983,48,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711982,47,90,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711981,46,50,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711980,45,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711969,44,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711968,43,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711967,42,50,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711965,41,45,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711964,40,120,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711963,39,90,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711962,38,135,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711877,37,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711876,36,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711875,35,50,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711874,34,200,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711873,33,130,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711871,32,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711870,31,60,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711863,30,60,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711862,29,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711861,28,30,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711860,27,40,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711765,26,24,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711760,25,33,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711185,24,40,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711183,23,40,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711177,22,40,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711176,21,40,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711071,20,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711070,19,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711065,18,40,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711064,17,40,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711061,16,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711059,15,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711057,14,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711054,13,10,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711052,12,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711051,11,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711049,10,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710775,9,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710774,8,6,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710773,7,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710042,6,18,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709764,5,168,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709762,4,144,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709681,3,45,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709678,2,45,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709677,1,20,TIENDA-COPEC,TCPC-00039,Traslado,2024-04-24T09:46:22,0,4,2024-04-24T09:46:22,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXCARUMWP37,1,1,RENOX-RX,RMA-694386,LI,2024-04-24T10:01:53.618907,1,4,2024-04-24T10:01:53.631127,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXVERSMUSH40,1,1,RENOX-RX,RMA-693416,LI,2024-04-24T10:11:29.471043,1,4,2024-04-24T10:11:29.482194,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXEXPCAMWP36,1,1,RENOX-RX,RMA-696175,LI,2024-04-24T10:16:46.429100,1,4,2024-04-24T10:16:46.439998,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXCACHMWP35,1,1,RENOX-RX,RMA-691310,LI,2024-04-24T10:24:07.341632,1,4,2024-04-24T10:24:07.352841,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
OMNIHACK_CL,6,23,NATURACOM,NTCM-00127,LI,2024-04-24T11:10:43.800831,1,4,2024-04-24T11:10:43.821175,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
OMNIHACK_CL,5,38,NATURACOM,NTCM-00127,LI,2024-04-24T11:10:43.800831,1,4,2024-04-24T11:10:43.821175,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
FEM_CONTROLE_CL,4,1,NATURACOM,NTCM-00127,LI,2024-04-24T11:10:43.800831,1,4,2024-04-24T11:10:43.821175,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
GLADIATOR_20CAPS_CL,3,58,NATURACOM,NTCM-00127,LI,2024-04-24T11:10:43.800831,1,4,2024-04-24T11:10:43.821175,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
GLADIATOR_20CAPS_CL,2,39,NATURACOM,NTCM-00127,LI,2024-04-24T11:10:43.800831,1,4,2024-04-24T11:10:43.821175,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
PROSTABIOTIC,1,14,NATURACOM,NTCM-00127,LI,2024-04-24T11:10:43.800831,1,4,2024-04-24T11:10:43.821175,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000108,8,16,COLYNN,CLYN-00140,LI,2024-04-24T11:12:01.565248,1,4,2024-04-24T11:12:01.591160,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000110,7,36,COLYNN,CLYN-00140,LI,2024-04-24T11:12:01.565248,1,4,2024-04-24T11:12:01.591160,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000099,6,53,COLYNN,CLYN-00140,LI,2024-04-24T11:12:01.565248,1,4,2024-04-24T11:12:01.591160,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000109,5,65,COLYNN,CLYN-00140,LI,2024-04-24T11:12:01.565248,1,4,2024-04-24T11:12:01.591160,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000109,4,75,COLYNN,CLYN-00140,LI,2024-04-24T11:12:01.565248,1,4,2024-04-24T11:12:01.591160,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
BIOLICA2021,3,3,COLYNN,CLYN-00140,LI,2024-04-24T11:12:01.565248,1,4,2024-04-24T11:12:01.591160,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
BIOLICA2021,2,3,COLYNN,CLYN-00140,LI,2024-04-24T11:12:01.565248,1,4,2024-04-24T11:12:01.591160,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
BIOLICA2021,1,18,COLYNN,CLYN-00140,LI,2024-04-24T11:12:01.565248,1,4,2024-04-24T11:12:01.591160,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MKSLK2A3NN-1,1,2,CENCOSUD,CNCO-00569,LI,2024-04-24T11:38:09.740121,1,4,2024-04-24T11:38:09.750210,81201000-19-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MK7N6XWB4P-1,1,1,CENCOSUD,CNCO-00570,LI,2024-04-24T11:46:26.803992,1,4,2024-04-24T11:46:26.815007,81201000-19-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714590,14,50,TIENDA-COPEC,SCPC-00016,Cross-D,2024-04-24T11:47:57.671798,1,4,2024-04-24T11:47:57.699739,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714581,13,80,TIENDA-COPEC,SCPC-00016,Cross-D,2024-04-24T11:47:57.671798,1,4,2024-04-24T11:47:57.699739,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
